version,weight,weight_post,ft_hispanic,ft_black,ft_white,state2,dist,region,statefip,race,white,black,hispan,asian,whiteid,hispanid,blackid,asianid,raceid,pid7,pid3,ideo,pid_importance,education,education5,education4,age,income,gender,marital,fl_dem,fl_gop,fl_ingroup,fl_outgroup,condition_hard_for_blacks,blacks_no_special_favor,blacks_try_harder,blacks_got_less,rr,protest,petition,contribute_indv,contribute_party,contribute_group,work,campaign_actvt
"ANES2020TimeSeries_20220210",.7248034345,.8472843671,50,50,50,"WA",4,4,53,1,1,0,0,0,5,,,,5,2,-1,4,-2,5,3,2,37,20,2,1,70,15,70,15,2,0,0,2,.25,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.3423283569,.3796616005,,,,"NH",1,1,33,1,1,0,0,0,5,,,,5,4,0,4,0,2,2,1,74,-9,2,1,50,50,,,2,2,2,3,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6475601336,.7056113097,80,80,60,"KS",3,2,29,1,1,0,0,0,5,,,,5,2,-1,2,-2,5,3,2,38,18,1,4,70,15,70,15,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6233542858,.6009584216,50,50,50,"CA",31,4,6,1,1,0,0,0,4,,,,4,7,1,6,3,6,4,3,68,18,1,4,0,100,100,0,3,4,2,3,.75,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.3299786558,.2980336778,70,65,75,"IL",8,2,17,1,1,0,0,0,4,,,,4,6,1,5,1,5,3,2,75,12,2,4,40,40,40,40,2,3,1,2,.5,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5465306324,.4846082336,90,80,90,"WI",4,2,55,1,1,0,0,0,2,,,,2,1,-1,2,-3,6,4,3,71,15,1,1,70,30,70,30,2,1,0,2,.3125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.574299964,1.519994068,,,,"NM",3,4,35,,0,0,0,0,,,,,,7,1,6,3,2,2,1,68,13,2,1,0,70,70,0,4,2,2,3,.6875,2,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",.8067499108,.8097922557,100,85,50,"MA",6,1,25,6,0,0,0,0,5,,,,,1,-1,1,-1,7,5,4,32,21,1,1,75,0,75,0,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4456205301,.447912934,80,80,80,"NH",2,1,33,1,1,0,0,0,5,,,,5,2,-1,2,-3,4,3,2,50,17,2,4,50,10,50,10,2,1,1,4,.5,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4105093977,.3275515956,100,85,,"CA",22,4,6,3,0,0,1,0,,,,,,7,1,6,3,5,3,2,65,-9,2,4,0,100,100,0,4,3,2,5,.875,2,1,1,2,2,1,2
"ANES2020TimeSeries_20220210",.5767255689,.6658896191,100,100,85,"FL",7,3,12,2,0,1,0,0,,,5,,5,1,-1,1,-1,6,4,3,35,19,2,1,70,0,70,0,1,0,0,1,.125,2,2,2,2,2,1,1
"ANES2020TimeSeries_20220210",1.535449583,,,,,"IL",6,2,48,1,1,0,0,0,,,,,,2,-1,3,-3,7,5,4,26,9,1,6,60,30,60,30,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.7080373666,.7561293516,60,60,55,"CA",7,4,6,1,1,0,0,0,4,,,,4,3,0,2,0,7,5,4,37,17,1,1,70,0,70,0,1,0,0,2,.1875,1,1,1,1,1,1,4
"ANES2020TimeSeries_20220210",.5790288397,.4698617428,,50,50,"IN",2,2,18,1,1,0,0,0,3,,,,3,7,1,7,3,3,3,2,78,6,2,1,0,70,70,0,4,3,3,4,.875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6545917658,.6733662459,50,50,0,"CA",48,4,6,1,1,0,0,0,3,,,,3,5,0,6,0,4,3,2,42,1,1,6,0,100,100,0,5,4,2,1,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4880457139,.5875933239,85,85,85,"TX",12,3,48,1,1,0,0,0,2,,,,2,7,1,6,4,7,5,4,42,19,1,1,0,85,85,0,5,2,4,5,1,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.9891550242,1.186226093,50,50,50,"NY",26,1,-1,1,1,0,0,0,5,,,,5,5,0,,0,1,1,1,71,3,2,6,25,70,70,25,5,4,4,5,1.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6637312126,.7480516665,30,30,30,"IN",8,2,18,1,1,0,0,0,5,,,,5,5,0,,0,7,5,4,58,1,2,4,15,15,15,15,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4027619183,.3134724404,85,100,70,"CT",4,1,9,2,0,1,0,0,,,1,,1,1,-1,4,-5,4,3,2,57,1,2,6,100,0,100,0,1,4,0,1,.375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.3655388866,.3201521574,100,,90,"FL",13,3,12,1,1,0,0,0,5,,,,5,3,,1,,7,5,4,61,11,2,6,,,,,1,0,0,1,.125,1,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",.4188684907,.4331893545,100,80,70,"FL",21,3,12,1,1,0,0,0,5,,,,5,5,0,5,0,7,5,4,37,18,1,6,45,55,55,45,4,3,3,3,.8125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7083504466,.5437493058,85,85,85,"MD",1,3,24,3,0,0,1,0,,4,,,4,5,0,5,0,8,5,4,49,20,1,4,40,60,60,40,2,3,1,4,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.199065467,1.270123452,50,50,50,"GA",13,3,13,,0,0,0,0,,,,,,1,-1,4,-4,1,1,1,80,-9,2,3,85,15,85,15,3,4,2,3,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.9649451969,1.598742399,65,60,60,"PA",8,1,42,3,0,0,1,0,,,,,,7,1,4,3,2,2,1,34,6,2,6,0,85,85,0,3,2,0,3,.5,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2644737604,.191375134,100,100,100,"CA",49,4,6,3,0,0,1,0,,4,,,4,1,-1,2,-3,6,4,3,71,7,2,3,85,0,85,0,1,0,0,2,.1875,2,2,1,2,2,2,1
"ANES2020TimeSeries_20220210",.6353186518,.6532071391,50,50,50,"KY",3,3,21,1,1,0,0,0,5,,,,5,6,1,6,1,8,5,4,42,19,1,1,40,85,85,40,4,4,3,4,.9375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.302211139,1.275509393,,60,60,"MN",6,2,27,1,1,0,0,0,4,,,,4,7,1,6,3,6,4,3,62,20,1,1,0,70,70,0,4,3,2,4,.8125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.006468558,.9782006686,45,55,67,"MI",3,2,26,1,1,0,0,0,2,,,,2,7,1,6,4,2,2,1,63,5,2,1,10,65,65,10,5,3,3,5,1,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.521978241,1.656158944,90,90,75,"MD",6,3,24,1,1,0,0,0,3,,,,3,1,-1,1,-3,6,4,3,27,11,2,6,68,5,68,5,1,0,0,1,.125,1,1,1,1,1,2,3
"ANES2020TimeSeries_20220210",1.035453079,1.218179481,70,85,60,"IL",7,2,17,2,0,1,0,0,,,2,,2,1,-1,3,-1,2,2,1,38,7,2,5,100,30,100,30,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6302166077,.6866152787,100,100,100,"GA",1,3,13,1,1,0,0,0,5,,,,5,5,0,6,0,5,3,2,33,17,1,1,15,60,60,15,2,2,2,3,.5625,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.411637301,1.180674711,85,70,70,"FL",17,3,12,1,1,0,0,0,1,,,,1,7,1,6,1,6,4,3,63,7,1,1,0,90,90,0,5,4,2,2,.8125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.68463699,.933306054,50,50,50,"MD",8,3,24,1,1,0,0,0,5,,,,5,4,0,4,0,5,3,2,38,7,2,6,0,15,,,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.597077324,2.240080997,60,60,60,"TX",6,3,48,1,1,0,0,0,2,,,,2,7,1,6,3,6,4,3,72,20,2,1,0,85,85,0,5,3,3,5,1,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.965191291,.9639411707,70,,70,"OH",11,2,12,1,1,0,0,0,3,,,,3,1,-1,2,-2,8,5,4,26,13,2,6,70,40,70,40,2,0,1,2,.3125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7667347441,.8305398979,50,40,50,"KS",4,2,20,1,1,0,0,0,4,,,,4,5,0,4,0,2,2,1,35,10,1,6,60,60,60,60,2,2,3,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4152747982,.3795393338,60,60,85,"IN",1,2,18,1,1,0,0,0,2,,,,2,7,1,6,4,3,3,2,61,9,2,4,0,100,100,0,4,4,3,4,.9375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.505779788,1.99911542,50,50,50,"KY",5,3,21,1,1,0,0,0,3,,,,3,6,1,4,2,2,2,1,58,2,2,3,70,40,40,70,2,3,3,4,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4808867198,.5444567543,50,40,50,"MI",1,2,26,1,1,0,0,0,5,,,,5,4,0,,0,3,3,2,39,2,1,6,0,60,,,5,4,4,5,1.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5084182063,.4615333178,70,60,70,"TX",12,3,48,4,0,0,0,1,,,,1,1,1,-1,,-4,7,5,4,54,20,2,4,70,0,70,0,3,3,3,2,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.652542044,.555562149,85,85,70,"TX",15,3,48,3,0,0,1,0,,2,,,2,4,0,6,0,3,3,2,52,17,1,1,15,85,,,4,4,3,4,.9375,1,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4155393239,.3729885801,70,70,100,"NE",3,2,31,1,1,0,0,0,1,,,,1,7,1,6,2,3,3,2,69,11,1,1,0,100,100,0,4,4,1,5,.875,2,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",.2901902502,.2876163711,85,70,70,"FL",4,3,12,1,1,0,0,0,2,,,,2,3,0,4,0,5,3,2,60,4,2,4,85,0,85,0,1,1,0,1,.1875,2,2,1,1,1,1,4
"ANES2020TimeSeries_20220210",.4496013234,.5796977636,,,,"SD",1,2,46,1,1,0,0,0,,,,,,1,-1,3,-4,5,3,2,67,14,2,4,60,30,60,30,3,2,0,1,.375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.667664251,.6302813963,85,85,60,"GA",4,3,13,1,1,0,0,0,4,,,,4,1,-1,1,-3,3,3,2,47,11,2,1,85,0,85,0,3,2,2,2,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5375327736,.4485954361,60,70,50,"MI",1,2,26,1,1,0,0,0,2,,,,2,7,1,5,5,3,3,2,67,6,1,1,0,100,100,0,5,4,3,5,1.0625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.671982296,1.732894953,100,100,100,"NY",12,1,36,1,1,0,0,0,5,,,,5,1,-1,2,-4,4,3,2,57,12,1,1,85,0,85,0,1,0,0,1,.125,1,1,2,2,1,2,1
"ANES2020TimeSeries_20220210",1.136837993,1.334874455,100,100,100,"CA",2,4,6,1,1,0,0,0,3,,,,3,1,-1,2,-5,6,4,3,31,22,2,1,85,0,85,0,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4980345461,.3455176038,,90,95,"TX",7,3,48,1,1,0,0,0,2,,,,2,5,0,4,0,7,5,4,73,3,2,1,,,,,3,1,1,2,.4375,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.37693802,1.485730534,85,85,85,"MI",5,2,26,3,0,0,1,0,,5,,,5,7,1,6,4,2,2,1,70,4,1,1,10,85,85,10,3,2,1,3,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5190129704,.5031020295,85,85,,"OH",12,2,39,1,1,0,0,0,2,,,,2,6,1,6,3,2,2,1,80,3,2,3,0,85,85,0,2,3,3,2,.625,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",.4294992458,.3964682839,50,60,60,"MO",3,2,29,1,1,0,0,0,3,,,,3,4,0,,0,4,3,2,61,8,1,6,60,60,,,2,2,3,3,.625,2,2,1,2,2,2,1
"ANES2020TimeSeries_20220210",.773675149,.7151790354,85,100,85,"OK",4,3,40,1,1,0,0,0,3,,,,3,2,-1,4,-1,7,5,4,41,19,2,1,60,40,60,40,2,0,1,2,.3125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7325084313,.7611838815,70,70,85,"CA",10,4,6,1,1,0,0,0,3,,,,3,7,1,2,4,2,2,1,68,13,2,4,15,60,60,15,2,3,1,2,.5,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6170712286,.6477691597,70,85,40,"LA",6,3,22,2,0,1,0,0,,,1,,1,2,-1,3,-2,6,4,3,32,9,1,6,60,30,60,30,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.005867801,1.010411257,60,60,60,"FL",7,3,-1,3,0,0,1,0,,3,,,3,4,0,4,0,5,3,2,65,11,2,4,50,70,,,3,3,3,3,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6868407733,.6380630794,85,90,80,"PA",9,1,42,1,1,0,0,0,4,,,,4,3,0,2,0,7,5,4,28,3,1,6,70,15,70,15,1,1,0,2,.25,1,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5849410466,.630507599,50,80,50,"NC",6,3,37,2,0,1,0,0,,,1,,1,1,-1,4,-1,6,4,3,33,1,1,6,80,50,80,50,1,2,0,1,.25,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.622765369,.8210268951,,,,"MO",7,2,29,1,1,0,0,0,,,,,,7,1,6,4,3,3,2,30,10,1,1,10,60,60,10,,,,,,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6868231057,.5912940521,80,70,90,"NV",3,4,32,1,1,0,0,0,5,,,,5,7,1,7,5,2,2,1,64,2,1,5,0,70,70,0,2,3,3,4,.75,2,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",2.18304501,2.223409229,100,100,85,"PA",10,1,42,1,1,0,0,0,5,,,,5,7,1,6,5,2,2,1,61,14,1,1,0,60,60,0,2,4,3,2,.6875,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5504353983,.4893109843,60,40,40,"MI",3,2,26,1,1,0,0,0,4,,,,4,3,0,3,0,6,4,3,49,15,2,1,85,15,85,15,4,3,1,2,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8064756372,.861802635,50,50,50,"PA",7,1,42,1,1,0,0,0,2,,,,2,2,-1,4,-2,2,2,1,62,10,2,3,85,15,85,15,4,3,3,2,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.940124096,2.210504327,50,50,60,"CA",36,4,-1,3,0,0,1,0,,2,,,2,4,0,5,0,2,2,1,39,2,1,1,0,0,,,3,2,3,3,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.274541834,.2379611292,100,100,100,"MI",13,2,26,2,0,1,0,0,,,,,,4,0,4,0,6,4,3,,1,2,6,50,50,,,1,,1,1,,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8793210216,.6478204669,70,60,70,"TX",3,3,48,4,0,0,0,1,,,,3,3,7,1,6,4,7,5,4,66,15,2,1,0,85,85,0,5,4,3,5,1.0625,2,2,1,1,2,1,3
"ANES2020TimeSeries_20220210",.2635104559,.2396954068,80,80,80,"MI",13,2,26,6,0,0,0,0,3,,2,,,1,-1,2,-4,6,4,3,62,1,2,6,85,30,85,30,2,3,3,2,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.432602061,,,,,"TN",2,3,47,1,1,0,0,0,,,,,,4,0,,0,3,3,2,80,13,1,1,40,40,,,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.8416365192,.8408720573,,,,"UT",2,4,49,1,1,0,0,0,,,,,,3,0,,0,6,4,3,62,-9,2,6,70,30,70,30,1,0,1,,,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.188252735,,,,,"TN",7,3,47,1,1,0,0,0,,,,,,7,1,6,3,3,3,2,47,-5,1,1,0,70,70,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",1.840466809,2.211957989,100,100,50,"OH",11,2,39,2,0,1,0,0,,,1,,1,1,-1,,-4,1,1,1,42,1,1,6,100,0,100,0,2,4,0,2,.5,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.2327092335,.2309141387,100,100,100,"IL",12,2,17,1,1,0,0,0,3,,,,3,6,1,4,1,6,4,3,34,4,2,6,15,70,70,15,3,2,0,2,.4375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.3772958,1.31008347,85,85,75,"NJ",4,1,34,6,0,0,0,0,5,,,,,6,1,5,1,6,4,3,,20,2,1,0,40,40,0,4,1,3,4,.75,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",2.279982436,2.298475999,70,60,60,"WA",6,4,53,3,0,0,1,0,,5,,,5,6,1,6,2,3,3,2,60,-9,1,4,20,70,70,20,3,4,4,4,.9375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.6850113695,.7038442098,75,80,75,"CA",1,4,6,1,1,0,0,0,4,,,,4,3,0,5,0,5,3,2,54,16,2,1,70,10,70,10,2,1,1,3,.4375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.445601145,1.893747707,100,0,0,"SC",5,3,45,1,1,0,0,0,3,,,,3,4,0,1,0,2,2,1,35,2,1,6,0,0,,,3,2,2,3,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.45744854,1.254254958,50,50,50,"GA",7,3,13,1,1,0,0,0,5,,,,5,7,1,7,4,,,,73,15,2,1,0,75,75,0,5,4,4,5,1.125,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",.8050969962,.6331240095,50,50,50,"IA",3,2,19,1,1,0,0,0,3,,,,3,7,1,6,4,2,2,1,80,-9,2,1,0,85,85,0,4,4,2,4,.875,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",1.820447581,1.941933408,60,50,70,"FL",10,3,12,3,0,0,1,0,,2,,,2,7,1,6,4,6,4,3,64,20,1,1,0,97,97,0,4,4,2,5,.9375,2,1,1,1,2,2,2
"ANES2020TimeSeries_20220210",.7420916604,.7326560756,50,,85,"OH",15,2,39,1,1,0,0,0,3,,,,3,7,1,6,2,6,4,3,32,21,1,1,30,85,85,30,2,3,3,2,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8650909791,.8264089549,70,70,85,"NV",1,4,32,3,0,0,1,0,,2,,,2,5,0,,0,2,2,1,56,10,1,1,30,85,85,30,5,4,4,5,1.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7680845393,.7608561737,70,70,85,"AZ",6,4,4,1,1,0,0,0,1,,,,1,7,1,6,5,3,3,2,68,19,1,1,0,70,70,0,3,1,2,4,.625,2,2,2,1,2,2,1
"ANES2020TimeSeries_20220210",.5956232889,.510473226,70,70,70,"TN",2,3,47,1,1,0,0,0,4,,,,4,5,0,6,0,6,4,3,67,11,1,1,0,30,30,0,2,3,3,4,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.433349449,.3560818232,60,60,60,"TX",8,3,48,1,1,0,0,0,5,,,,5,7,1,6,4,6,4,3,67,-9,1,1,15,85,85,15,5,3,4,5,1.0625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",3.555218045,3.188885024,70,,70,"PA",7,1,42,1,1,0,0,0,4,,,,4,3,0,4,0,2,2,1,72,6,2,3,85,40,85,40,3,2,4,3,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.51901196,,,,,"KS",4,2,20,1,1,0,0,0,,,,,,7,1,6,3,5,3,2,58,14,1,1,0,100,100,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",3.018060189,3.28004013,100,100,100,"MA",2,1,25,1,1,0,0,0,2,,,,2,4,0,,0,2,2,1,57,22,2,1,50,60,,,3,1,0,4,.5,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5608163677,.6002008187,70,40,60,"NY",25,1,36,6,0,0,0,0,4,,,,,3,0,1,0,6,4,3,39,20,2,6,40,15,40,15,1,0,0,1,.125,2,1,1,1,1,1,4
"ANES2020TimeSeries_20220210",.5108902016,.4514533446,85,90,50,"FL",23,3,12,3,0,0,1,0,,3,,,3,1,-1,2,-3,6,4,3,23,11,1,6,50,10,50,10,1,0,0,1,.125,1,1,1,2,2,2,1
"ANES2020TimeSeries_20220210",.7407961341,.7435511994,100,100,100,"GA",11,3,13,5,0,0,0,0,,,,,,7,1,7,3,2,2,1,63,6,2,4,,,,,5,4,2,5,1,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.679258208,.6333266412,50,50,50,"IL",18,2,17,1,1,0,0,0,3,,,,3,5,,6,,6,4,3,,20,2,1,30,70,70,30,4,2,2,3,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.9438612112,.8664900765,85,70,70,"CA",17,4,24,1,1,0,0,0,3,,,,3,2,-1,2,-2,6,4,3,37,18,1,4,60,50,60,50,2,1,1,4,.5,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8638154634,.6923464633,100,100,100,"AR",3,3,5,1,1,0,0,0,5,,,,5,5,0,6,0,4,3,2,69,7,2,1,0,85,85,0,5,4,0,5,.875,2,2,1,1,2,2,2
"ANES2020TimeSeries_20220210",.7159379376,.7434285035,85,,85,"OH",4,2,39,1,1,0,0,0,3,,,,3,7,1,7,4,3,3,2,42,8,2,1,0,85,85,0,4,3,2,3,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5913438498,.4795026205,100,70,,"CA",32,4,6,3,0,0,1,0,,5,,,5,2,-1,,-1,3,3,2,66,-9,2,6,60,50,60,50,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5393707693,.4561561361,50,50,50,"AZ",8,4,4,1,1,0,0,0,3,,,,3,1,-1,3,-1,8,5,4,69,12,2,1,50,0,50,0,2,0,1,2,.3125,2,2,2,2,1,2,1
"ANES2020TimeSeries_20220210",.6786926815,.6289607604,100,100,85,"MA",4,1,25,1,1,0,0,0,5,,,,5,1,-1,2,-4,6,4,3,72,21,1,1,70,0,70,0,4,0,0,1,.3125,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.047849049,,,,,"LA",5,3,22,1,1,0,0,0,,,,,,6,1,4,3,6,4,3,38,6,2,1,30,70,70,30,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",.8665061835,.6641028871,88,100,70,"NV",1,4,32,2,0,1,0,0,,,2,,2,1,-1,2,-1,7,5,4,66,11,2,1,85,0,85,0,2,0,0,1,.1875,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.991841894,.9780708014,85,85,85,"MS",4,3,28,1,1,0,0,0,2,,,,2,7,1,6,3,7,5,4,58,18,1,1,30,70,70,30,3,3,3,3,.75,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.603223327,2.123361575,100,15,50,"TX",15,3,-1,3,0,0,1,0,,1,,,1,3,0,4,0,2,2,1,27,9,1,6,85,50,85,50,1,4,3,3,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.3375754471,.3424239776,90,100,50,"TX",18,3,48,1,1,0,0,0,5,,,,5,1,-1,2,-2,6,4,3,28,14,2,6,75,0,75,0,1,0,0,1,.125,1,1,1,1,1,2,3
"ANES2020TimeSeries_20220210",.9017960818,.8503331349,100,100,100,"IL",7,2,17,2,0,1,0,0,,,2,,2,1,-1,3,-2,5,3,2,50,21,1,1,85,15,85,15,3,3,1,2,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.3073003593,.3451344319,85,,60,"WI",1,2,-1,1,1,0,0,0,3,,,,3,2,-1,2,-2,6,4,3,25,8,2,6,70,40,70,40,1,0,1,1,.1875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4610529837,.4768376915,60,70,70,"IL",14,2,17,1,1,0,0,0,4,,,,4,1,-1,2,-1,6,4,3,53,22,1,1,60,10,60,10,3,1,0,2,.375,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.4856999737,.4147828758,70,70,70,"MT",1,4,30,1,1,0,0,0,2,,,,2,1,-1,3,-5,6,4,3,80,13,1,1,85,15,85,15,2,1,0,2,.3125,2,2,1,2,2,2,1
"ANES2020TimeSeries_20220210",.6231123022,.7407661857,50,50,50,"GA",4,3,13,,0,0,0,0,,,,,,3,0,,0,6,4,3,,-9,-9,4,70,70,70,70,1,4,3,2,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.293543374,,,,,"LA",6,3,22,1,1,0,0,0,,,,,,7,1,6,5,2,2,1,70,10,2,3,0,85,85,0,,,,,,,,,,,,
"ANES2020TimeSeries_20220210",1.64418205,1.539824208,,0,90,"AZ",4,4,4,1,1,0,0,0,2,,,,2,7,1,,4,2,2,1,64,6,2,1,0,85,85,0,5,4,4,5,1.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7638030652,.7098934899,85,85,85,"VA",8,3,51,1,1,0,0,0,3,,,,3,3,0,3,0,3,3,2,59,1,2,3,70,15,70,15,2,1,0,4,.4375,1,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8693555766,.7452551698,70,60,70,"PA",12,1,42,1,1,0,0,0,3,,,,3,5,0,6,0,2,2,1,77,10,1,4,0,70,70,0,3,2,1,4,.625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.691666739,.6856805174,70,70,60,"WA",3,4,53,1,1,0,0,0,4,,,,4,1,-1,2,-3,6,4,3,49,8,1,1,60,0,60,0,1,0,0,1,.125,1,1,2,2,2,1,1
"ANES2020TimeSeries_20220210",.344216478,.3031648856,50,50,50,"CA",52,4,6,1,1,0,0,0,4,,,,4,7,1,6,4,6,4,3,51,1,2,1,0,100,100,0,5,4,3,5,1.0625,2,1,2,2,2,2,0
"ANES2020TimeSeries_20220210",.7146898018,.6865350954,80,70,80,"UT",3,4,49,1,1,0,0,0,3,,,,3,7,1,6,4,5,3,2,69,22,2,1,15,85,85,15,2,3,2,4,.6875,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.5986491168,.6215821361,,,,"UT",1,4,49,1,1,0,0,0,2,,,,2,3,0,4,0,3,3,2,69,-9,1,1,40,30,40,30,2,3,2,2,.5625,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.001408123,1.20179319,60,100,60,"SC",4,3,-1,2,0,1,0,0,,,1,,1,3,,1,,3,3,2,30,3,1,6,70,50,70,50,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",.8352854738,.814135922,100,100,100,"DC",1,3,11,1,1,0,0,0,5,,,,5,1,-1,1,-5,7,5,4,31,22,1,1,70,0,70,0,1,0,0,1,.125,2,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",2.717355449,2.566252895,100,100,40,"CA",47,4,6,3,0,0,1,0,,1,,,1,1,-1,4,-3,6,4,3,26,1,2,6,85,0,85,0,1,0,0,1,.125,1,2,2,2,2,2,0
"ANES2020TimeSeries_20220210",1.259565379,1.293823876,70,60,60,"TX",21,3,48,1,1,0,0,0,3,,,,3,7,1,7,5,6,4,3,68,19,1,1,0,100,100,0,4,3,2,5,.875,2,2,2,2,2,2,0
